Bowler Type,Variation,Length,Pitch,Phase,Shot,Dot,1,2,3,4,6,Wicket,Extra
Medium,Knuckle,Full Length,Green,PowerPlay,Leg Glance,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Medium,Knuckle,Full Length,Green,PowerPlay,Flick,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Medium,Knuckle,Full Length,Green,PowerPlay,Sweep,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Medium,Knuckle,Full Length,Green,PowerPlay,Switch hit,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Medium,Knuckle,Full Length,Green,PowerPlay,Slog,26.09,13.04,2.61,0.0,21.74,14.78,19.13,2.61
Medium,Knuckle,Full Length,Green,PowerPlay,Loft,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Medium,Knuckle,Full Length,Green,Middle Phase,Drive,38.08,23.81,6.67,0.0,14.29,0.0,14.29,2.86
Medium,Knuckle,Full Length,Green,Middle Phase,Cut,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Medium,Knuckle,Full Length,Green,Middle Phase,Pull,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Medium,Knuckle,Full Length,Green,Middle Phase,Leg Glance,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Medium,Knuckle,Full Length,Green,Middle Phase,Flick,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Medium,Knuckle,Full Length,Green,Middle Phase,Sweep,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Medium,Knuckle,Full Length,Green,Middle Phase,Switch hit,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Medium,Knuckle,Full Length,Green,Middle Phase,Slog,30.99,13.27,2.65,0.0,17.7,13.27,19.47,2.65
Medium,Knuckle,Full Length,Green,Middle Phase,Loft,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Medium,Knuckle,Full Length,Green,Death,Drive,21.18,21.19,5.93,0.0,21.19,11.02,16.95,2.54
Medium,Knuckle,Full Length,Green,Death,Cut,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Medium,Knuckle,Full Length,Green,Death,Pull,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Medium,Knuckle,Full Length,Green,Death,Leg Glance,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Medium,Knuckle,Full Length,Green,Death,Flick,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Medium,Knuckle,Full Length,Green,Death,Sweep,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Medium,Knuckle,Full Length,Green,Death,Switch hit,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Medium,Knuckle,Full Length,Green,Death,Slog,15.63,11.72,2.34,0.0,23.44,23.44,21.09,2.34
Medium,Knuckle,Full Length,Green,Death,Loft,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Medium,Knuckle,Full Length,Dry,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Medium,Knuckle,Full Length,Dry,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dry,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dry,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dry,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dry,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dry,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dry,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Medium,Knuckle,Full Length,Dry,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dry,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Medium,Knuckle,Full Length,Dry,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dry,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dry,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dry,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dry,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dry,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dry,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Medium,Knuckle,Full Length,Dry,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dry,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Medium,Knuckle,Full Length,Dry,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dry,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dry,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dry,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dry,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dry,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dry,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Medium,Knuckle,Full Length,Dry,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dusty,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Medium,Knuckle,Full Length,Dusty,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dusty,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dusty,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dusty,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dusty,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dusty,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dusty,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Medium,Knuckle,Full Length,Dusty,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Dusty,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Medium,Knuckle,Full Length,Dusty,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dusty,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dusty,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dusty,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dusty,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dusty,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dusty,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Medium,Knuckle,Full Length,Dusty,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Dusty,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Medium,Knuckle,Full Length,Dusty,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dusty,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dusty,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dusty,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dusty,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dusty,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Dusty,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Medium,Knuckle,Full Length,Dusty,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Hard,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Medium,Knuckle,Full Length,Hard,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Hard,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Hard,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Hard,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Hard,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Hard,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Hard,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Medium,Knuckle,Full Length,Hard,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Hard,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Medium,Knuckle,Full Length,Hard,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Hard,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Hard,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Hard,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Hard,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Hard,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Hard,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Medium,Knuckle,Full Length,Hard,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Hard,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Medium,Knuckle,Full Length,Hard,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Hard,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Hard,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Hard,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Hard,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Hard,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Hard,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Medium,Knuckle,Full Length,Hard,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Flat,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Medium,Knuckle,Full Length,Flat,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Flat,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Flat,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Flat,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Flat,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Flat,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Flat,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Medium,Knuckle,Full Length,Flat,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Medium,Knuckle,Full Length,Flat,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Medium,Knuckle,Full Length,Flat,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Flat,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Flat,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Flat,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Flat,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Flat,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Flat,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Medium,Knuckle,Full Length,Flat,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Medium,Knuckle,Full Length,Flat,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Medium,Knuckle,Full Length,Flat,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Flat,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Flat,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Flat,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Flat,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Flat,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,Full Length,Flat,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Medium,Knuckle,Full Length,Flat,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Medium,Knuckle,short of Length,Green,PowerPlay,Drive,42.85,19.05,6.67,0.0,14.29,2.86,12.38,1.9
Medium,Knuckle,short of Length,Green,PowerPlay,Cut,49.02,14.71,4.9,0.0,9.8,4.9,14.71,1.96
Medium,Knuckle,short of Length,Green,PowerPlay,Pull,49.02,14.71,4.9,0.0,9.8,4.9,14.71,1.96
Medium,Knuckle,short of Length,Green,PowerPlay,Leg Glance,49.02,14.71,4.9,0.0,9.8,4.9,14.71,1.96
Medium,Knuckle,short of Length,Green,PowerPlay,Flick,49.02,14.71,4.9,0.0,9.8,4.9,14.71,1.96
Medium,Knuckle,short of Length,Green,PowerPlay,Sweep,49.02,14.71,4.9,0.0,9.8,4.9,14.71,1.96
Medium,Knuckle,short of Length,Green,PowerPlay,Switch hit,49.02,14.71,4.9,0.0,9.8,4.9,14.71,1.96
Medium,Knuckle,short of Length,Green,PowerPlay,Slog,34.78,8.7,2.61,0.0,17.39,17.39,17.39,1.74
Medium,Knuckle,short of Length,Green,PowerPlay,Loft,49.02,14.71,4.9,0.0,9.8,4.9,14.71,1.96
Medium,Knuckle,short of Length,Green,Middle Phase,Drive,48.54,19.42,6.8,0.0,9.71,0.97,12.62,1.94
Medium,Knuckle,short of Length,Green,Middle Phase,Cut,55.0,15.0,5.0,0.0,5.0,3.0,15.0,2.0
Medium,Knuckle,short of Length,Green,Middle Phase,Pull,55.0,15.0,5.0,0.0,5.0,3.0,15.0,2.0
Medium,Knuckle,short of Length,Green,Middle Phase,Leg Glance,55.0,15.0,5.0,0.0,5.0,3.0,15.0,2.0
Medium,Knuckle,short of Length,Green,Middle Phase,Flick,55.0,15.0,5.0,0.0,5.0,3.0,15.0,2.0
Medium,Knuckle,short of Length,Green,Middle Phase,Sweep,55.0,15.0,5.0,0.0,5.0,3.0,15.0,2.0
Medium,Knuckle,short of Length,Green,Middle Phase,Switch hit,55.0,15.0,5.0,0.0,5.0,3.0,15.0,2.0
Medium,Knuckle,short of Length,Green,Middle Phase,Slog,39.83,8.85,2.65,0.0,13.27,15.93,17.7,1.77
Medium,Knuckle,short of Length,Green,Middle Phase,Loft,55.0,15.0,5.0,0.0,5.0,3.0,15.0,2.0
Medium,Knuckle,short of Length,Green,Death,Drive,29.67,16.95,5.93,0.0,16.95,13.56,15.25,1.69
Medium,Knuckle,short of Length,Green,Death,Cut,34.79,13.04,4.35,0.0,13.04,15.65,17.39,1.74
Medium,Knuckle,short of Length,Green,Death,Pull,34.79,13.04,4.35,0.0,13.04,15.65,17.39,1.74
Medium,Knuckle,short of Length,Green,Death,Leg Glance,34.79,13.04,4.35,0.0,13.04,15.65,17.39,1.74
Medium,Knuckle,short of Length,Green,Death,Flick,34.79,13.04,4.35,0.0,13.04,15.65,17.39,1.74
Medium,Knuckle,short of Length,Green,Death,Sweep,34.79,13.04,4.35,0.0,13.04,15.65,17.39,1.74
Medium,Knuckle,short of Length,Green,Death,Switch hit,34.79,13.04,4.35,0.0,13.04,15.65,17.39,1.74
Medium,Knuckle,short of Length,Green,Death,Slog,23.45,7.81,2.34,0.0,19.53,25.78,19.53,1.56
Medium,Knuckle,short of Length,Green,Death,Loft,34.79,13.04,4.35,0.0,13.04,15.65,17.39,1.74
Medium,Knuckle,short of Length,Dry,PowerPlay,Drive,38.09,19.05,6.67,0.0,19.05,7.62,7.62,1.9
Medium,Knuckle,short of Length,Dry,PowerPlay,Cut,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dry,PowerPlay,Pull,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dry,PowerPlay,Leg Glance,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dry,PowerPlay,Flick,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dry,PowerPlay,Sweep,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dry,PowerPlay,Switch hit,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dry,PowerPlay,Slog,30.43,8.7,2.61,0.0,21.74,21.74,13.04,1.74
Medium,Knuckle,short of Length,Dry,PowerPlay,Loft,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dry,Middle Phase,Drive,43.68,19.42,6.8,0.0,14.56,5.83,7.77,1.94
Medium,Knuckle,short of Length,Dry,Middle Phase,Cut,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dry,Middle Phase,Pull,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dry,Middle Phase,Leg Glance,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dry,Middle Phase,Flick,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dry,Middle Phase,Sweep,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dry,Middle Phase,Switch hit,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dry,Middle Phase,Slog,35.41,8.85,2.65,0.0,17.7,20.35,13.27,1.77
Medium,Knuckle,short of Length,Dry,Middle Phase,Loft,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dry,Death,Drive,25.42,16.95,5.93,0.0,21.19,17.8,11.02,1.69
Medium,Knuckle,short of Length,Dry,Death,Cut,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dry,Death,Pull,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dry,Death,Leg Glance,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dry,Death,Flick,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dry,Death,Sweep,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dry,Death,Switch hit,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dry,Death,Slog,19.54,7.81,2.34,0.0,23.44,29.69,15.62,1.56
Medium,Knuckle,short of Length,Dry,Death,Loft,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dusty,PowerPlay,Drive,38.09,19.05,6.67,0.0,19.05,7.62,7.62,1.9
Medium,Knuckle,short of Length,Dusty,PowerPlay,Cut,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dusty,PowerPlay,Pull,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dusty,PowerPlay,Leg Glance,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dusty,PowerPlay,Flick,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dusty,PowerPlay,Sweep,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dusty,PowerPlay,Switch hit,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dusty,PowerPlay,Slog,30.43,8.7,2.61,0.0,21.74,21.74,13.04,1.74
Medium,Knuckle,short of Length,Dusty,PowerPlay,Loft,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Dusty,Middle Phase,Drive,43.68,19.42,6.8,0.0,14.56,5.83,7.77,1.94
Medium,Knuckle,short of Length,Dusty,Middle Phase,Cut,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dusty,Middle Phase,Pull,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dusty,Middle Phase,Leg Glance,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dusty,Middle Phase,Flick,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dusty,Middle Phase,Sweep,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dusty,Middle Phase,Switch hit,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dusty,Middle Phase,Slog,35.41,8.85,2.65,0.0,17.7,20.35,13.27,1.77
Medium,Knuckle,short of Length,Dusty,Middle Phase,Loft,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Dusty,Death,Drive,25.42,16.95,5.93,0.0,21.19,17.8,11.02,1.69
Medium,Knuckle,short of Length,Dusty,Death,Cut,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dusty,Death,Pull,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dusty,Death,Leg Glance,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dusty,Death,Flick,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dusty,Death,Sweep,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dusty,Death,Switch hit,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Dusty,Death,Slog,19.54,7.81,2.34,0.0,23.44,29.69,15.62,1.56
Medium,Knuckle,short of Length,Dusty,Death,Loft,30.44,13.04,4.35,0.0,17.39,20.0,13.04,1.74
Medium,Knuckle,short of Length,Hard,PowerPlay,Drive,38.09,19.05,6.67,0.0,19.05,7.62,7.62,1.9
Medium,Knuckle,short of Length,Hard,PowerPlay,Cut,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Hard,PowerPlay,Pull,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Hard,PowerPlay,Leg Glance,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Hard,PowerPlay,Flick,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Hard,PowerPlay,Sweep,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Hard,PowerPlay,Switch hit,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Hard,PowerPlay,Slog,30.43,8.7,2.61,0.0,21.74,21.74,13.04,1.74
Medium,Knuckle,short of Length,Hard,PowerPlay,Loft,44.12,14.71,4.9,0.0,14.71,9.8,9.8,1.96
Medium,Knuckle,short of Length,Hard,Middle Phase,Drive,43.68,19.42,6.8,0.0,14.56,5.83,7.77,1.94
Medium,Knuckle,short of Length,Hard,Middle Phase,Cut,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Hard,Middle Phase,Pull,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Hard,Middle Phase,Leg Glance,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
Medium,Knuckle,short of Length,Hard,Middle Phase,Flick,50.0,15.0,5.0,0.0,10.0,8.0,10.0,2.0
